% LegID, total_time, time, PosX, PosY, PosZ, VelX, VelY, VelZ, Q1, Q2, Q3, Delta_Q1, Delta_Q2, Delta_Q3
% Robot velocity: 80.000, Arc radius: 500, Leg fase: 1
3,1.930,0.740, 200.856, 280.662, -60.171, 45.085, -112.066, 0.000, 48.936, 24.043, -77.010, -0.276, 0.234, -0.486;
3,1.940,0.750, 201.301, 279.539, -60.170, 44.906, -112.137, 0.000, 48.659, 24.274, -77.490, -0.277, 0.231, -0.480;
3,1.950,0.760, 201.744, 278.416, -60.169, 44.726, -112.208, 0.000, 48.380, 24.501, -77.965, -0.279, 0.227, -0.474;
3,1.960,0.770, 202.184, 277.292, -60.169, 44.547, -112.279, 0.000, 48.100, 24.725, -78.434, -0.280, 0.224, -0.469;
3,1.970,0.780, 202.624, 276.168, -60.168, 44.367, -112.350, 0.000, 47.820, 24.947, -78.897, -0.281, 0.221, -0.463;
3,1.980,0.790, 203.061, 275.043, -60.168, 44.187, -112.420, 0.000, 47.537, 25.165, -79.355, -0.282, 0.218, -0.458;
3,1.990,0.800, 203.496, 273.917, -60.167, 44.007, -112.490, 0.000, 47.254, 25.380, -79.807, -0.283, 0.215, -0.452;
3,2.000,0.810, 203.930, 272.790, -60.167, 43.827, -112.559, 0.000, 46.970, 25.592, -80.254, -0.284, 0.212, -0.447;
3,2.010,0.820, 204.362, 271.663, -60.166, 43.646, -112.629, 0.000, 46.684, 25.801, -80.695, -0.286, 0.209, -0.442;
3,2.020,0.830, 204.792, 270.535, -60.165, 43.466, -112.698, 0.000, 46.398, 26.007, -81.132, -0.287, 0.206, -0.436;
3,2.030,0.840, 205.221, 269.406, -60.165, 43.286, -112.767, 0.000, 46.110, 26.210, -81.563, -0.288, 0.203, -0.431;
3,2.040,0.850, 205.647, 268.277, -60.164, 43.105, -112.835, 0.000, 45.821, 26.411, -81.989, -0.289, 0.200, -0.426;
3,2.050,0.860, 206.072, 267.147, -60.164, 42.924, -112.904, 0.000, 45.531, 26.608, -82.410, -0.290, 0.198, -0.421;
3,2.060,0.870, 206.495, 266.017, -60.163, 42.744, -112.972, 0.000, 45.239, 26.803, -82.826, -0.291, 0.195, -0.416;
3,2.070,0.880, 206.916, 264.885, -60.163, 42.563, -113.039, 0.000, 44.947, 26.995, -83.236, -0.292, 0.192, -0.411;
3,2.080,0.890, 207.336, 263.754, -60.162, 42.382, -113.107, 0.000, 44.653, 27.185, -83.642, -0.294, 0.189, -0.406;
3,2.090,0.900, 207.753, 262.621, -60.162, 42.201, -113.174, 0.000, 44.359, 27.371, -84.043, -0.295, 0.187, -0.401;
3,2.100,0.910, 208.169, 261.488, -60.161, 42.019, -113.241, 0.000, 44.063, 27.555, -84.439, -0.296, 0.184, -0.396;
3,2.110,0.920, 208.583, 260.354, -60.161, 41.838, -113.307, 0.000, 43.766, 27.737, -84.831, -0.297, 0.181, -0.391;
3,2.120,0.930, 208.995, 259.220, -60.160, 41.657, -113.373, 0.000, 43.467, 27.916, -85.217, -0.298, 0.179, -0.386;
3,2.130,0.940, 209.406, 258.085, -60.160, 41.475, -113.439, 0.000, 43.168, 28.092, -85.599, -0.299, 0.176, -0.382;
3,2.140,0.950, 209.814, 256.949, -60.160, 41.294, -113.505, 0.000, 42.868, 28.265, -85.976, -0.301, 0.174, -0.377;
3,2.150,0.960, 210.221, 255.812, -60.159, 41.112, -113.570, 0.000, 42.566, 28.437, -86.348, -0.302, 0.171, -0.372;
3,2.160,0.970, 210.626, 254.675, -60.159, 40.930, -113.635, 0.000, 42.263, 28.605, -86.716, -0.303, 0.169, -0.368;
3,2.170,0.980, 211.029, 253.538, -60.158, 40.748, -113.700, 0.000, 41.959, 28.771, -87.079, -0.304, 0.166, -0.363;
3,2.180,0.990, 211.430, 252.400, -60.158, 40.566, -113.765, 0.000, 41.654, 28.935, -87.438, -0.305, 0.164, -0.358;
3,2.190,1.000, 211.830, 251.261, -60.157, 40.384, -113.829, 0.000, 41.348, 29.096, -87.791, -0.306, 0.161, -0.354;
3,2.200,1.010, 212.228, 250.121, -60.157, 40.202, -113.893, 0.000, 41.041, 29.255, -88.141, -0.307, 0.159, -0.349;
3,2.210,1.020, 212.623, 248.981, -60.157, 40.019, -113.956, 0.000, 40.732, 29.412, -88.486, -0.308, 0.156, -0.345;
3,2.220,1.030, 213.017, 247.840, -60.156, 39.837, -114.020, 0.000, 40.422, 29.566, -88.826, -0.310, 0.154, -0.340;
3,2.230,1.040, 213.410, 246.699, -60.156, 39.654, -114.083, 0.000, 40.112, 29.718, -89.162, -0.311, 0.152, -0.336;
3,2.240,1.050, 213.800, 245.557, -60.156, 39.472, -114.146, 0.000, 39.800, 29.867, -89.494, -0.312, 0.149, -0.332;
3,2.250,1.060, 214.189, 244.414, -60.155, 39.289, -114.208, 0.000, 39.487, 30.014, -89.821, -0.313, 0.147, -0.327;
3,2.260,1.070, 214.576, 243.271, -60.155, 39.106, -114.270, 0.000, 39.173, 30.159, -90.144, -0.314, 0.145, -0.323;
3,2.270,1.080, 214.961, 242.127, -60.154, 38.923, -114.332, 0.000, 38.858, 30.302, -90.462, -0.315, 0.143, -0.318;
3,2.280,1.090, 215.344, 240.983, -60.154, 38.740, -114.394, 0.000, 38.542, 30.442, -90.776, -0.316, 0.140, -0.314;
3,2.290,1.100, 215.725, 239.838, -60.154, 38.557, -114.455, 0.000, 38.224, 30.580, -91.086, -0.317, 0.138, -0.310;
3,2.300,1.110, 216.104, 238.692, -60.153, 38.374, -114.516, 0.000, 37.906, 30.716, -91.391, -0.318, 0.136, -0.305;
3,2.310,1.120, 216.482, 237.546, -60.153, 38.191, -114.577, 0.000, 37.586, 30.850, -91.692, -0.320, 0.134, -0.301;
3,2.320,1.130, 216.858, 236.399, -60.153, 38.007, -114.637, 0.000, 37.266, 30.981, -91.989, -0.321, 0.132, -0.297;
3,2.330,1.140, 217.232, 235.252, -60.152, 37.824, -114.697, 0.000, 36.944, 31.111, -92.282, -0.322, 0.129, -0.293;
3,2.340,1.150, 217.604, 234.104, -60.152, 37.640, -114.757, 0.000, 36.621, 31.238, -92.570, -0.323, 0.127, -0.288;
3,2.350,1.160, 217.975, 232.955, -60.152, 37.457, -114.817, 0.000, 36.297, 31.363, -92.854, -0.324, 0.125, -0.284;
3,2.360,1.170, 218.343, 231.806, -60.152, 37.273, -114.876, 0.000, 35.973, 31.486, -93.134, -0.325, 0.123, -0.280;
3,2.370,1.180, 218.710, 230.657, -60.151, 37.089, -114.935, 0.000, 35.647, 31.607, -93.410, -0.326, 0.121, -0.276;
3,2.380,1.190, 219.075, 229.506, -60.151, 36.905, -114.994, 0.000, 35.320, 31.726, -93.681, -0.327, 0.119, -0.272;
% Robot velocity: 80.000, Arc radius: 500, Leg fase: 2
3,2.390,0.000, 219.609, 231.138, -57.647, -36.800, 115.200, 235.619, 35.609, 32.768, -93.510, 0.327, 1.287, -0.541;
3,2.400,0.010, 219.217, 232.276, -55.301, -36.982, 115.138, 235.297, 35.935, 34.038, -94.013, 0.326, 1.269, -0.503;
3,2.410,0.020, 218.824, 233.414, -52.967, -37.164, 115.075, 234.329, 36.260, 35.285, -94.476, 0.325, 1.247, -0.463;
3,2.420,0.030, 218.429, 234.551, -50.652, -37.346, 115.012, 232.719, 36.584, 36.506, -94.898, 0.324, 1.221, -0.422;
3,2.430,0.040, 218.034, 235.688, -48.362, -37.528, 114.949, 230.471, 36.906, 37.697, -95.278, 0.323, 1.191, -0.380;
3,2.440,0.050, 217.637, 236.824, -46.103, -37.710, 114.885, 227.591, 37.228, 38.854, -95.615, 0.322, 1.157, -0.337;
3,2.450,0.060, 217.239, 237.960, -43.882, -37.892, 114.822, 224.087, 37.549, 39.972, -95.908, 0.321, 1.119, -0.293;
3,2.460,0.070, 216.839, 239.097, -41.705, -38.074, 114.758, 219.970, 37.869, 41.050, -96.158, 0.320, 1.077, -0.250;
3,2.470,0.080, 216.439, 240.233, -39.578, -38.255, 114.694, 215.249, 38.187, 42.082, -96.364, 0.319, 1.033, -0.206;
3,2.480,0.090, 216.038, 241.368, -37.506, -38.437, 114.630, 209.938, 38.505, 43.067, -96.527, 0.318, 0.985, -0.163;
3,2.490,0.100, 215.636, 242.504, -35.495, -38.619, 114.566, 204.052, 38.822, 44.002, -96.647, 0.317, 0.934, -0.121;
3,2.500,0.110, 215.233, 243.640, -33.551, -38.801, 114.502, 197.607, 39.137, 44.883, -96.727, 0.315, 0.881, -0.079;
3,2.510,0.120, 214.830, 244.776, -31.680, -38.982, 114.437, 190.620, 39.451, 45.709, -96.766, 0.314, 0.826, -0.039;
3,2.520,0.130, 214.425, 245.912, -29.886, -39.164, 114.373, 183.111, 39.765, 46.479, -96.767, 0.313, 0.769, -0.001;
3,2.530,0.140, 214.019, 247.048, -28.174, -39.346, 114.308, 175.099, 40.077, 47.189, -96.730, 0.312, 0.711, 0.036;
3,2.540,0.150, 213.612, 248.184, -26.549, -39.528, 114.243, 166.608, 40.388, 47.840, -96.658, 0.311, 0.651, 0.072;
3,2.550,0.160, 213.205, 249.320, -25.016, -39.709, 114.178, 157.660, 40.698, 48.429, -96.553, 0.310, 0.590, 0.105;
3,2.560,0.170, 212.796, 250.455, -23.578, -39.891, 114.113, 148.280, 41.007, 48.957, -96.416, 0.309, 0.528, 0.137;
3,2.570,0.180, 212.387, 251.591, -22.241, -40.073, 114.047, 138.494, 41.315, 49.422, -96.249, 0.308, 0.465, 0.167;
3,2.580,0.190, 211.976, 252.727, -21.007, -40.255, 113.982, 128.328, 41.622, 49.824, -96.054, 0.307, 0.402, 0.195;
3,2.590,0.200, 211.564, 253.863, -19.879, -40.436, 113.916, 117.810, 41.928, 50.164, -95.833, 0.306, 0.339, 0.221;
3,2.600,0.210, 211.151, 254.998, -18.862, -40.618, 113.850, 106.969, 42.232, 50.440, -95.588, 0.305, 0.276, 0.245;
3,2.610,0.220, 210.737, 256.134, -17.958, -40.800, 113.784, 95.835, 42.535, 50.653, -95.320, 0.303, 0.213, 0.268;
3,2.620,0.230, 210.321, 257.269, -17.170, -40.981, 113.718, 84.438, 42.838, 50.803, -95.031, 0.302, 0.150, 0.289;
3,2.630,0.240, 209.904, 258.404, -16.499, -41.163, 113.651, 72.810, 43.139, 50.891, -94.723, 0.301, 0.088, 0.308;
3,2.640,0.250, 209.486, 259.538, -15.947, -41.345, 113.585, 60.983, 43.439, 50.917, -94.397, 0.300, 0.026, 0.326;
3,2.650,0.260, 209.066, 260.673, -15.517, -41.526, 113.518, 48.988, 43.738, 50.882, -94.053, 0.299, -0.035, 0.344;
3,2.660,0.270, 208.644, 261.806, -15.208, -41.708, 113.451, 36.859, 44.035, 50.785, -93.693, 0.298, -0.096, 0.360;
3,2.670,0.280, 208.221, 262.939, -15.023, -41.889, 113.383, 24.629, 44.332, 50.629, -93.318, 0.297, -0.157, 0.375;
3,2.680,0.290, 207.796, 264.072, -14.962, -42.070, 113.315, 12.331, 44.627, 50.412, -92.927, 0.295, -0.217, 0.391;
3,2.690,0.300, 207.369, 265.203, -15.024, -42.251, 113.247, -0.000, 44.922, 50.136, -92.522, 0.294, -0.276, 0.406;
3,2.700,0.310, 206.940, 266.334, -15.210, -42.433, 113.179, -12.331, 45.215, 49.801, -92.101, 0.293, -0.335, 0.421;
3,2.710,0.320, 206.509, 267.464, -15.519, -42.613, 113.110, -24.629, 45.507, 49.409, -91.665, 0.292, -0.393, 0.436;
3,2.720,0.330, 206.076, 268.593, -15.950, -42.794, 113.041, -36.859, 45.798, 48.959, -91.213, 0.291, -0.450, 0.452;
3,2.730,0.340, 205.641, 269.721, -16.502, -42.975, 112.972, -48.988, 46.088, 48.452, -90.745, 0.290, -0.507, 0.468;
3,2.740,0.350, 205.204, 270.848, -17.175, -43.155, 112.903, -60.983, 46.376, 47.888, -90.259, 0.289, -0.563, 0.486;
3,2.750,0.360, 204.764, 271.974, -17.964, -43.336, 112.833, -72.810, 46.664, 47.270, -89.755, 0.287, -0.619, 0.505;
3,2.760,0.370, 204.323, 273.098, -18.870, -43.516, 112.762, -84.438, 46.950, 46.596, -89.230, 0.286, -0.674, 0.525;
3,2.770,0.380, 203.878, 274.221, -19.889, -43.696, 112.692, -95.835, 47.235, 45.868, -88.684, 0.285, -0.728, 0.546;
3,2.780,0.390, 203.432, 275.342, -21.018, -43.875, 112.621, -106.969, 47.519, 45.087, -88.115, 0.284, -0.781, 0.569;
3,2.790,0.400, 202.983, 276.462, -22.255, -44.055, 112.549, -117.810, 47.802, 44.253, -87.521, 0.283, -0.834, 0.594;
3,2.800,0.410, 202.531, 277.581, -23.595, -44.234, 112.477, -128.328, 48.083, 43.367, -86.900, 0.282, -0.886, 0.621;
3,2.810,0.420, 202.077, 278.698, -25.036, -44.413, 112.405, -138.494, 48.364, 42.431, -86.250, 0.281, -0.936, 0.650;
3,2.820,0.430, 201.620, 279.813, -26.573, -44.592, 112.332, -148.280, 48.643, 41.444, -85.570, 0.279, -0.986, 0.680;
3,2.830,0.440, 201.161, 280.926, -28.203, -44.770, 112.259, -157.660, 48.922, 40.410, -84.857, 0.278, -1.035, 0.713;
3,2.840,0.450, 200.700, 282.038, -29.920, -44.948, 112.186, -166.608, 49.199, 39.327, -84.109, 0.277, -1.082, 0.748;
3,2.850,0.460, 200.235, 283.148, -31.720, -45.126, 112.112, -175.099, 49.475, 38.199, -83.324, 0.276, -1.128, 0.785;
3,2.860,0.470, 199.769, 284.257, -33.599, -45.304, 112.038, -183.111, 49.750, 37.027, -82.501, 0.275, -1.173, 0.823;
3,2.870,0.480, 199.299, 285.363, -35.550, -45.481, 111.963, -190.620, 50.024, 35.811, -81.638, 0.274, -1.216, 0.864;
3,2.880,0.490, 198.827, 286.468, -37.569, -45.658, 111.888, -197.607, 50.296, 34.554, -80.732, 0.273, -1.257, 0.906;
3,2.890,0.500, 198.353, 287.571, -39.650, -45.835, 111.812, -204.052, 50.568, 33.258, -79.782, 0.272, -1.296, 0.950;
3,2.900,0.510, 197.876, 288.672, -41.787, -46.011, 111.737, -209.938, 50.838, 31.924, -78.787, 0.270, -1.334, 0.995;
3,2.910,0.520, 197.397, 289.771, -43.975, -46.187, 111.660, -215.249, 51.107, 30.555, -77.744, 0.269, -1.369, 1.042;
3,2.920,0.530, 196.915, 290.869, -46.207, -46.363, 111.584, -219.970, 51.376, 29.152, -76.654, 0.268, -1.403, 1.090;
3,2.930,0.540, 196.431, 291.964, -48.478, -46.539, 111.506, -224.087, 51.643, 27.718, -75.515, 0.267, -1.434, 1.139;
3,2.940,0.550, 195.945, 293.058, -50.780, -46.714, 111.429, -227.591, 51.909, 26.255, -74.326, 0.266, -1.463, 1.189;
3,2.950,0.560, 195.456, 294.151, -53.108, -46.889, 111.351, -230.471, 52.173, 24.765, -73.086, 0.265, -1.490, 1.240;
3,2.960,0.570, 194.965, 295.241, -55.455, -47.064, 111.273, -232.719, 52.437, 23.251, -71.795, 0.264, -1.515, 1.291;
3,2.970,0.580, 194.472, 296.330, -57.815, -47.239, 111.194, -234.329, 52.700, 21.714, -70.453, 0.263, -1.537, 1.342;
3,2.980,0.590, 193.976, 297.418, -60.181, -47.413, 111.115, -235.297, 52.961, 20.157, -69.059, 0.262, -1.557, 1.394;
3,2.990,0.600, 194.447, 296.306, -60.180, 47.587, -111.036, 0.000, 52.701, 20.443, -69.636, -0.260, 0.286, -0.578;
3,3.000,0.610, 194.916, 295.193, -60.180, 47.409, -111.112, 0.000, 52.439, 20.725, -70.207, -0.262, 0.282, -0.570;
3,3.010,0.620, 195.384, 294.079, -60.179, 47.231, -111.187, 0.000, 52.177, 21.003, -70.770, -0.263, 0.278, -0.563;
3,3.020,0.630, 195.850, 292.965, -60.178, 47.053, -111.261, 0.000, 51.913, 21.277, -71.326, -0.264, 0.274, -0.556;
3,3.030,0.640, 196.314, 291.850, -60.177, 46.874, -111.336, 0.000, 51.648, 21.547, -71.875, -0.265, 0.270, -0.549;
3,3.040,0.650, 196.776, 290.734, -60.177, 46.696, -111.410, 0.000, 51.382, 21.813, -72.417, -0.266, 0.266, -0.542;
3,3.050,0.660, 197.236, 289.618, -60.176, 46.517, -111.484, 0.000, 51.115, 22.075, -72.953, -0.267, 0.262, -0.536;
3,3.060,0.670, 197.695, 288.501, -60.175, 46.339, -111.558, 0.000, 50.846, 22.333, -73.482, -0.268, 0.258, -0.529;
3,3.070,0.680, 198.152, 287.383, -60.175, 46.160, -111.631, 0.000, 50.577, 22.588, -74.004, -0.269, 0.255, -0.523;
3,3.080,0.690, 198.607, 286.265, -60.174, 45.981, -111.704, 0.000, 50.306, 22.839, -74.521, -0.271, 0.251, -0.516;
3,3.090,0.700, 199.061, 285.145, -60.173, 45.802, -111.777, 0.000, 50.035, 23.087, -75.031, -0.272, 0.248, -0.510;
3,3.100,0.710, 199.512, 284.026, -60.173, 45.623, -111.850, 0.000, 49.762, 23.331, -75.534, -0.273, 0.244, -0.504;
3,3.110,0.720, 199.962, 282.905, -60.172, 45.444, -111.922, 0.000, 49.488, 23.572, -76.032, -0.274, 0.241, -0.498;
3,3.120,0.730, 200.410, 281.784, -60.171, 45.265, -111.994, 0.000, 49.213, 23.809, -76.524, -0.275, 0.237, -0.492;
3,3.130,0.740, 200.856, 280.662, -60.171, 45.085, -112.066, 0.000, 48.936, 24.043, -77.010, -0.276, 0.234, -0.486;
3,3.140,0.750, 201.301, 279.539, -60.170, 44.906, -112.137, 0.000, 48.659, 24.274, -77.490, -0.277, 0.231, -0.480;
3,3.150,0.760, 201.744, 278.416, -60.169, 44.726, -112.208, 0.000, 48.380, 24.501, -77.965, -0.279, 0.227, -0.474;
3,3.160,0.770, 202.184, 277.292, -60.169, 44.547, -112.279, 0.000, 48.100, 24.725, -78.434, -0.280, 0.224, -0.469;
3,3.170,0.780, 202.624, 276.168, -60.168, 44.367, -112.350, 0.000, 47.820, 24.947, -78.897, -0.281, 0.221, -0.463;
3,3.180,0.790, 203.061, 275.043, -60.168, 44.187, -112.420, 0.000, 47.537, 25.165, -79.355, -0.282, 0.218, -0.458;
3,3.190,0.800, 203.496, 273.917, -60.167, 44.007, -112.490, 0.000, 47.254, 25.380, -79.807, -0.283, 0.215, -0.452;
3,3.200,0.810, 203.930, 272.790, -60.167, 43.827, -112.559, 0.000, 46.970, 25.592, -80.254, -0.284, 0.212, -0.447;
3,3.210,0.820, 204.362, 271.663, -60.166, 43.646, -112.629, 0.000, 46.684, 25.801, -80.695, -0.286, 0.209, -0.442;
3,3.220,0.830, 204.792, 270.535, -60.165, 43.466, -112.698, 0.000, 46.398, 26.007, -81.132, -0.287, 0.206, -0.436;
3,3.230,0.840, 205.221, 269.406, -60.165, 43.286, -112.767, 0.000, 46.110, 26.210, -81.563, -0.288, 0.203, -0.431;
3,3.240,0.850, 205.647, 268.277, -60.164, 43.105, -112.835, 0.000, 45.821, 26.411, -81.989, -0.289, 0.200, -0.426;
3,3.250,0.860, 206.072, 267.147, -60.164, 42.924, -112.904, 0.000, 45.531, 26.608, -82.410, -0.290, 0.198, -0.421;
3,3.260,0.870, 206.495, 266.017, -60.163, 42.744, -112.972, 0.000, 45.239, 26.803, -82.826, -0.291, 0.195, -0.416;
3,3.270,0.880, 206.916, 264.885, -60.163, 42.563, -113.039, 0.000, 44.947, 26.995, -83.236, -0.292, 0.192, -0.411;
3,3.280,0.890, 207.336, 263.754, -60.162, 42.382, -113.107, 0.000, 44.653, 27.185, -83.642, -0.294, 0.189, -0.406;
3,3.290,0.900, 207.753, 262.621, -60.162, 42.201, -113.174, 0.000, 44.359, 27.371, -84.043, -0.295, 0.187, -0.401;
3,3.300,0.910, 208.169, 261.488, -60.161, 42.019, -113.241, 0.000, 44.063, 27.555, -84.439, -0.296, 0.184, -0.396;
3,3.310,0.920, 208.583, 260.354, -60.161, 41.838, -113.307, 0.000, 43.766, 27.737, -84.831, -0.297, 0.181, -0.391;
3,3.320,0.930, 208.995, 259.220, -60.160, 41.657, -113.373, 0.000, 43.467, 27.916, -85.217, -0.298, 0.179, -0.386;
3,3.330,0.940, 209.406, 258.085, -60.160, 41.475, -113.439, 0.000, 43.168, 28.092, -85.599, -0.299, 0.176, -0.382;
3,3.340,0.950, 209.814, 256.949, -60.160, 41.294, -113.505, 0.000, 42.868, 28.265, -85.976, -0.301, 0.174, -0.377;
3,3.350,0.960, 210.221, 255.812, -60.159, 41.112, -113.570, 0.000, 42.566, 28.437, -86.348, -0.302, 0.171, -0.372;
3,3.360,0.970, 210.626, 254.675, -60.159, 40.930, -113.635, 0.000, 42.263, 28.605, -86.716, -0.303, 0.169, -0.368;
3,3.370,0.980, 211.029, 253.538, -60.158, 40.748, -113.700, 0.000, 41.959, 28.771, -87.079, -0.304, 0.166, -0.363;
3,3.380,0.990, 211.430, 252.400, -60.158, 40.566, -113.765, 0.000, 41.654, 28.935, -87.438, -0.305, 0.164, -0.358;
3,3.390,1.000, 211.830, 251.261, -60.157, 40.384, -113.829, 0.000, 41.348, 29.096, -87.791, -0.306, 0.161, -0.354;
3,3.400,1.010, 212.228, 250.121, -60.157, 40.202, -113.893, 0.000, 41.041, 29.255, -88.141, -0.307, 0.159, -0.349;
3,3.410,1.020, 212.623, 248.981, -60.157, 40.019, -113.956, 0.000, 40.732, 29.412, -88.486, -0.308, 0.156, -0.345;
3,3.420,1.030, 213.017, 247.840, -60.156, 39.837, -114.020, 0.000, 40.422, 29.566, -88.826, -0.310, 0.154, -0.340;
3,3.430,1.040, 213.410, 246.699, -60.156, 39.654, -114.083, 0.000, 40.112, 29.718, -89.162, -0.311, 0.152, -0.336;
3,3.440,1.050, 213.800, 245.557, -60.156, 39.472, -114.146, 0.000, 39.800, 29.867, -89.494, -0.312, 0.149, -0.332;
3,3.450,1.060, 214.189, 244.414, -60.155, 39.289, -114.208, 0.000, 39.487, 30.014, -89.821, -0.313, 0.147, -0.327;
3,3.460,1.070, 214.576, 243.271, -60.155, 39.106, -114.270, 0.000, 39.173, 30.159, -90.144, -0.314, 0.145, -0.323;
3,3.470,1.080, 214.961, 242.127, -60.154, 38.923, -114.332, 0.000, 38.858, 30.302, -90.462, -0.315, 0.143, -0.318;
3,3.480,1.090, 215.344, 240.983, -60.154, 38.740, -114.394, 0.000, 38.542, 30.442, -90.776, -0.316, 0.140, -0.314;
3,3.490,1.100, 215.725, 239.838, -60.154, 38.557, -114.455, 0.000, 38.224, 30.580, -91.086, -0.317, 0.138, -0.310;
3,3.500,1.110, 216.104, 238.692, -60.153, 38.374, -114.516, 0.000, 37.906, 30.716, -91.391, -0.318, 0.136, -0.305;
3,3.510,1.120, 216.482, 237.546, -60.153, 38.191, -114.577, 0.000, 37.586, 30.850, -91.692, -0.320, 0.134, -0.301;
3,3.520,1.130, 216.858, 236.399, -60.153, 38.007, -114.637, 0.000, 37.266, 30.981, -91.989, -0.321, 0.132, -0.297;
3,3.530,1.140, 217.232, 235.252, -60.152, 37.824, -114.697, 0.000, 36.944, 31.111, -92.282, -0.322, 0.129, -0.293;
3,3.540,1.150, 217.604, 234.104, -60.152, 37.640, -114.757, 0.000, 36.621, 31.238, -92.570, -0.323, 0.127, -0.288;
3,3.550,1.160, 217.975, 232.955, -60.152, 37.457, -114.817, 0.000, 36.297, 31.363, -92.854, -0.324, 0.125, -0.284;
3,3.560,1.170, 218.343, 231.806, -60.152, 37.273, -114.876, 0.000, 35.973, 31.486, -93.134, -0.325, 0.123, -0.280;
3,3.570,1.180, 218.710, 230.657, -60.151, 37.089, -114.935, 0.000, 35.647, 31.607, -93.410, -0.326, 0.121, -0.276;
% Robot velocity: 80.000, Arc radius: 500, Leg fase: 2
3,3.580,0.000, 219.609, 231.138, -57.647, -36.800, 115.200, 235.619, 35.609, 32.768, -93.510, 0.327, 1.287, -0.541;
3,3.590,0.010, 219.217, 232.276, -55.301, -36.982, 115.138, 235.297, 35.935, 34.038, -94.013, 0.326, 1.269, -0.503;
3,3.600,0.020, 218.824, 233.414, -52.967, -37.164, 115.075, 234.329, 36.260, 35.285, -94.476, 0.325, 1.247, -0.463;
3,3.610,0.030, 218.429, 234.551, -50.652, -37.346, 115.012, 232.719, 36.584, 36.506, -94.898, 0.324, 1.221, -0.422;
3,3.620,0.040, 218.034, 235.688, -48.362, -37.528, 114.949, 230.471, 36.906, 37.697, -95.278, 0.323, 1.191, -0.380;
3,3.630,0.050, 217.637, 236.824, -46.103, -37.710, 114.885, 227.591, 37.228, 38.854, -95.615, 0.322, 1.157, -0.337;
3,3.640,0.060, 217.239, 237.960, -43.882, -37.892, 114.822, 224.087, 37.549, 39.972, -95.908, 0.321, 1.119, -0.293;
3,3.650,0.070, 216.839, 239.097, -41.705, -38.074, 114.758, 219.970, 37.869, 41.050, -96.158, 0.320, 1.077, -0.250;
3,3.660,0.080, 216.439, 240.233, -39.578, -38.255, 114.694, 215.249, 38.187, 42.082, -96.364, 0.319, 1.033, -0.206;
3,3.670,0.090, 216.038, 241.368, -37.506, -38.437, 114.630, 209.938, 38.505, 43.067, -96.527, 0.318, 0.985, -0.163;
3,3.680,0.100, 215.636, 242.504, -35.495, -38.619, 114.566, 204.052, 38.822, 44.002, -96.647, 0.317, 0.934, -0.121;
3,3.690,0.110, 215.233, 243.640, -33.551, -38.801, 114.502, 197.607, 39.137, 44.883, -96.727, 0.315, 0.881, -0.079;
3,3.700,0.120, 214.830, 244.776, -31.680, -38.982, 114.437, 190.620, 39.451, 45.709, -96.766, 0.314, 0.826, -0.039;
3,3.710,0.130, 214.425, 245.912, -29.886, -39.164, 114.373, 183.111, 39.765, 46.479, -96.767, 0.313, 0.769, -0.001;
3,3.720,0.140, 214.019, 247.048, -28.174, -39.346, 114.308, 175.099, 40.077, 47.189, -96.730, 0.312, 0.711, 0.036;
3,3.730,0.150, 213.612, 248.184, -26.549, -39.528, 114.243, 166.608, 40.388, 47.840, -96.658, 0.311, 0.651, 0.072;
3,3.740,0.160, 213.205, 249.320, -25.016, -39.709, 114.178, 157.660, 40.698, 48.429, -96.553, 0.310, 0.590, 0.105;
3,3.750,0.170, 212.796, 250.455, -23.578, -39.891, 114.113, 148.280, 41.007, 48.957, -96.416, 0.309, 0.528, 0.137;
3,3.760,0.180, 212.387, 251.591, -22.241, -40.073, 114.047, 138.494, 41.315, 49.422, -96.249, 0.308, 0.465, 0.167;
3,3.770,0.190, 211.976, 252.727, -21.007, -40.255, 113.982, 128.328, 41.622, 49.824, -96.054, 0.307, 0.402, 0.195;
3,3.780,0.200, 211.564, 253.863, -19.879, -40.436, 113.916, 117.810, 41.928, 50.164, -95.833, 0.306, 0.339, 0.221;
3,3.790,0.210, 211.151, 254.998, -18.862, -40.618, 113.850, 106.969, 42.232, 50.440, -95.588, 0.305, 0.276, 0.245;
3,3.800,0.220, 210.737, 256.134, -17.958, -40.800, 113.784, 95.835, 42.535, 50.653, -95.320, 0.303, 0.213, 0.268;
3,3.810,0.230, 210.321, 257.269, -17.170, -40.981, 113.718, 84.438, 42.838, 50.803, -95.031, 0.302, 0.150, 0.289;
3,3.820,0.240, 209.904, 258.404, -16.499, -41.163, 113.651, 72.810, 43.139, 50.891, -94.723, 0.301, 0.088, 0.308;
3,3.830,0.250, 209.486, 259.538, -15.947, -41.345, 113.585, 60.983, 43.439, 50.917, -94.397, 0.300, 0.026, 0.326;
3,3.840,0.260, 209.066, 260.673, -15.517, -41.526, 113.518, 48.988, 43.738, 50.882, -94.053, 0.299, -0.035, 0.344;
3,3.850,0.270, 208.644, 261.806, -15.208, -41.708, 113.451, 36.859, 44.035, 50.785, -93.693, 0.298, -0.096, 0.360;
3,3.860,0.280, 208.221, 262.939, -15.023, -41.889, 113.383, 24.629, 44.332, 50.629, -93.318, 0.297, -0.157, 0.375;
