% LegID, total_time, time, PosX, PosY, PosZ, VelX, VelY, VelZ, Q1, Q2, Q3, Delta_Q1, Delta_Q2, Delta_Q3
% Robot velocity: 80.000, Arc radius: 500, Leg fase: 1
5,1.930,0.740, 221.457, -148.129, -60.396, -23.516, -115.471, 0.000, -11.834, 39.591, -114.198, -0.397, 0.000, -0.001;
5,1.940,0.750, 221.216, -149.283, -60.396, -23.701, -115.433, 0.000, -12.231, 39.590, -114.195, -0.397, -0.001, 0.003;
5,1.950,0.760, 220.973, -150.436, -60.396, -23.885, -115.395, 0.000, -12.628, 39.588, -114.188, -0.397, -0.002, 0.007;
5,1.960,0.770, 220.728, -151.589, -60.396, -24.070, -115.356, 0.000, -13.025, 39.585, -114.178, -0.397, -0.003, 0.010;
5,1.970,0.780, 220.482, -152.741, -60.396, -24.254, -115.317, 0.000, -13.422, 39.580, -114.163, -0.397, -0.005, 0.014;
5,1.980,0.790, 220.234, -153.893, -60.396, -24.439, -115.277, 0.000, -13.819, 39.574, -114.145, -0.397, -0.006, 0.018;
5,1.990,0.800, 219.983, -155.045, -60.396, -24.623, -115.237, 0.000, -14.216, 39.567, -114.123, -0.397, -0.007, 0.022;
5,2.000,0.810, 219.731, -156.196, -60.396, -24.807, -115.197, 0.000, -14.612, 39.559, -114.098, -0.396, -0.008, 0.026;
5,2.010,0.820, 219.477, -157.347, -60.396, -24.991, -115.157, 0.000, -15.008, 39.549, -114.068, -0.396, -0.010, 0.030;
5,2.020,0.830, 219.221, -158.497, -60.396, -25.175, -115.116, 0.000, -15.404, 39.538, -114.035, -0.396, -0.011, 0.033;
5,2.030,0.840, 218.964, -159.647, -60.396, -25.360, -115.075, 0.000, -15.800, 39.526, -113.998, -0.396, -0.012, 0.037;
5,2.040,0.850, 218.704, -160.797, -60.396, -25.544, -115.034, 0.000, -16.196, 39.513, -113.957, -0.396, -0.013, 0.041;
5,2.050,0.860, 218.443, -161.946, -60.396, -25.728, -114.993, 0.000, -16.591, 39.498, -113.912, -0.395, -0.015, 0.045;
5,2.060,0.870, 218.180, -163.095, -60.396, -25.911, -114.951, 0.000, -16.986, 39.482, -113.863, -0.395, -0.016, 0.049;
5,2.070,0.880, 217.915, -164.244, -60.396, -26.095, -114.909, 0.000, -17.381, 39.465, -113.811, -0.395, -0.017, 0.052;
5,2.080,0.890, 217.648, -165.392, -60.396, -26.279, -114.866, 0.000, -17.775, 39.446, -113.755, -0.394, -0.018, 0.056;
5,2.090,0.900, 217.379, -166.539, -60.396, -26.463, -114.824, 0.000, -18.169, 39.427, -113.695, -0.394, -0.020, 0.060;
5,2.100,0.910, 217.109, -167.687, -60.396, -26.646, -114.781, 0.000, -18.562, 39.406, -113.631, -0.393, -0.021, 0.064;
5,2.110,0.920, 216.836, -168.833, -60.396, -26.830, -114.737, 0.000, -18.955, 39.383, -113.564, -0.393, -0.022, 0.068;
5,2.120,0.930, 216.562, -169.980, -60.396, -27.013, -114.694, 0.000, -19.348, 39.360, -113.492, -0.393, -0.024, 0.071;
5,2.130,0.940, 216.286, -171.126, -60.396, -27.197, -114.650, 0.000, -19.740, 39.335, -113.417, -0.392, -0.025, 0.075;
5,2.140,0.950, 216.008, -172.271, -60.396, -27.380, -114.606, 0.000, -20.132, 39.309, -113.338, -0.392, -0.026, 0.079;
5,2.150,0.960, 215.729, -173.416, -60.396, -27.563, -114.561, 0.000, -20.523, 39.281, -113.256, -0.391, -0.028, 0.083;
5,2.160,0.970, 215.447, -174.561, -60.396, -27.747, -114.517, 0.000, -20.913, 39.252, -113.169, -0.391, -0.029, 0.087;
5,2.170,0.980, 215.164, -175.705, -60.396, -27.930, -114.472, 0.000, -21.303, 39.222, -113.079, -0.390, -0.030, 0.090;
5,2.180,0.990, 214.878, -176.849, -60.396, -28.113, -114.426, 0.000, -21.692, 39.190, -112.985, -0.389, -0.032, 0.094;
5,2.190,1.000, 214.591, -177.992, -60.396, -28.296, -114.381, 0.000, -22.081, 39.158, -112.887, -0.389, -0.033, 0.098;
5,2.200,1.010, 214.302, -179.135, -60.396, -28.479, -114.335, 0.000, -22.469, 39.123, -112.785, -0.388, -0.034, 0.102;
5,2.210,1.020, 214.012, -180.278, -60.396, -28.662, -114.288, 0.000, -22.857, 39.088, -112.679, -0.387, -0.036, 0.106;
5,2.220,1.030, 213.719, -181.420, -60.396, -28.844, -114.242, 0.000, -23.243, 39.051, -112.570, -0.387, -0.037, 0.109;
5,2.230,1.040, 213.425, -182.561, -60.395, -29.027, -114.195, 0.000, -23.629, 39.013, -112.457, -0.386, -0.038, 0.113;
5,2.240,1.050, 213.128, -183.702, -60.395, -29.210, -114.148, 0.000, -24.015, 38.973, -112.340, -0.385, -0.040, 0.117;
5,2.250,1.060, 212.830, -184.843, -60.395, -29.392, -114.101, 0.000, -24.399, 38.932, -112.219, -0.385, -0.041, 0.121;
5,2.260,1.070, 212.531, -185.983, -60.395, -29.575, -114.053, 0.000, -24.783, 38.889, -112.095, -0.384, -0.043, 0.124;
5,2.270,1.080, 212.229, -187.122, -60.395, -29.757, -114.005, 0.000, -25.166, 38.845, -111.967, -0.383, -0.044, 0.128;
5,2.280,1.090, 211.925, -188.262, -60.395, -29.940, -113.957, 0.000, -25.548, 38.800, -111.835, -0.382, -0.045, 0.132;
5,2.290,1.100, 211.620, -189.400, -60.395, -30.122, -113.908, 0.000, -25.930, 38.753, -111.699, -0.381, -0.047, 0.136;
5,2.300,1.110, 211.313, -190.539, -60.395, -30.304, -113.859, 0.000, -26.310, 38.705, -111.559, -0.380, -0.048, 0.140;
5,2.310,1.120, 211.004, -191.676, -60.395, -30.486, -113.810, 0.000, -26.690, 38.655, -111.415, -0.380, -0.050, 0.143;
5,2.320,1.130, 210.693, -192.814, -60.394, -30.668, -113.761, 0.000, -27.068, 38.604, -111.268, -0.379, -0.051, 0.147;
5,2.330,1.140, 210.380, -193.950, -60.394, -30.850, -113.711, 0.000, -27.446, 38.552, -111.117, -0.378, -0.053, 0.151;
5,2.340,1.150, 210.066, -195.087, -60.394, -31.032, -113.661, 0.000, -27.823, 38.497, -110.962, -0.377, -0.054, 0.155;
5,2.350,1.160, 209.749, -196.222, -60.394, -31.214, -113.610, 0.000, -28.199, 38.442, -110.804, -0.376, -0.056, 0.159;
5,2.360,1.170, 209.431, -197.358, -60.394, -31.396, -113.560, 0.000, -28.574, 38.385, -110.641, -0.375, -0.057, 0.162;
5,2.370,1.180, 209.111, -198.492, -60.394, -31.577, -113.509, 0.000, -28.948, 38.326, -110.475, -0.374, -0.059, 0.166;
% Robot velocity: 80.000, Arc radius: 500, Leg fase: 2
5,2.380,0.000, 210.289, -198.849, -57.660, 32.000, 113.600, 235.619, -28.865, 39.926, -110.702, 0.370, 1.671, -1.033;
5,2.390,0.010, 210.577, -197.698, -55.327, 31.816, 113.646, 235.297, -28.493, 41.598, -111.702, 0.371, 1.672, -1.000;
5,2.400,0.020, 210.863, -196.547, -53.007, 31.632, 113.692, 234.329, -28.121, 43.266, -112.666, 0.372, 1.669, -0.964;
5,2.410,0.030, 211.148, -195.396, -50.706, 31.448, 113.738, 232.719, -27.748, 44.927, -113.593, 0.373, 1.660, -0.927;
5,2.420,0.040, 211.431, -194.245, -48.431, 31.263, 113.784, 230.471, -27.374, 46.573, -114.481, 0.374, 1.647, -0.888;
5,2.430,0.050, 211.713, -193.094, -46.187, 31.079, 113.829, 227.591, -26.998, 48.202, -115.328, 0.375, 1.629, -0.847;
5,2.440,0.060, 211.995, -191.943, -43.980, 30.895, 113.874, 224.087, -26.622, 49.808, -116.134, 0.376, 1.605, -0.806;
5,2.450,0.070, 212.275, -190.792, -41.817, 30.711, 113.919, 219.970, -26.245, 51.385, -116.898, 0.377, 1.577, -0.764;
5,2.460,0.080, 212.554, -189.642, -39.704, 30.527, 113.964, 215.249, -25.867, 52.929, -117.619, 0.378, 1.544, -0.721;
5,2.470,0.090, 212.833, -188.491, -37.646, 30.343, 114.009, 209.938, -25.488, 54.434, -118.297, 0.379, 1.506, -0.678;
5,2.480,0.100, 213.111, -187.341, -35.649, 30.159, 114.053, 204.052, -25.108, 55.897, -118.932, 0.380, 1.463, -0.635;
5,2.490,0.110, 213.389, -186.192, -33.718, 29.975, 114.098, 197.607, -24.727, 57.313, -119.526, 0.381, 1.415, -0.593;
5,2.500,0.120, 213.666, -185.042, -31.858, 29.791, 114.142, 190.620, -24.346, 58.676, -120.077, 0.382, 1.364, -0.552;
5,2.510,0.130, 213.943, -183.893, -30.076, 29.607, 114.187, 183.111, -23.963, 59.984, -120.588, 0.382, 1.308, -0.511;
5,2.520,0.140, 214.219, -182.745, -28.375, 29.423, 114.231, 175.099, -23.580, 61.232, -121.060, 0.383, 1.248, -0.472;
5,2.530,0.150, 214.495, -181.596, -26.760, 29.239, 114.275, 166.608, -23.196, 62.417, -121.494, 0.384, 1.185, -0.434;
5,2.540,0.160, 214.770, -180.448, -25.236, 29.055, 114.319, 157.660, -22.811, 63.536, -121.892, 0.385, 1.119, -0.398;
5,2.550,0.170, 215.044, -179.300, -23.808, 28.872, 114.363, 148.280, -22.426, 64.585, -122.255, 0.385, 1.049, -0.363;
5,2.560,0.180, 215.319, -178.152, -22.478, 28.688, 114.407, 138.494, -22.040, 65.563, -122.586, 0.386, 0.977, -0.330;
5,2.570,0.190, 215.592, -177.004, -21.251, 28.504, 114.451, 128.328, -21.653, 66.466, -122.885, 0.387, 0.903, -0.300;
5,2.580,0.200, 215.865, -175.856, -20.130, 28.321, 114.495, 117.810, -21.265, 67.294, -123.156, 0.388, 0.827, -0.271;
5,2.590,0.210, 216.138, -174.708, -19.119, 28.137, 114.538, 106.969, -20.877, 68.043, -123.399, 0.388, 0.750, -0.243;
5,2.600,0.220, 216.409, -173.560, -18.220, 27.953, 114.582, 95.835, -20.488, 68.713, -123.617, 0.389, 0.670, -0.218;
5,2.610,0.230, 216.680, -172.413, -17.435, 27.770, 114.625, 84.438, -20.099, 69.303, -123.811, 0.389, 0.590, -0.194;
5,2.620,0.240, 216.949, -171.265, -16.768, 27.586, 114.669, 72.810, -19.709, 69.812, -123.983, 0.390, 0.509, -0.172;
5,2.630,0.250, 217.218, -170.116, -16.219, 27.402, 114.712, 60.983, -19.318, 70.238, -124.134, 0.390, 0.426, -0.151;
5,2.640,0.260, 217.485, -168.968, -15.790, 27.219, 114.755, 48.988, -18.927, 70.582, -124.266, 0.391, 0.343, -0.132;
5,2.650,0.270, 217.751, -167.819, -15.483, 27.035, 114.798, 36.859, -18.536, 70.842, -124.379, 0.391, 0.260, -0.113;
5,2.660,0.280, 218.015, -166.670, -15.299, 26.851, 114.840, 24.629, -18.144, 71.018, -124.474, 0.392, 0.176, -0.095;
5,2.670,0.290, 218.278, -165.521, -15.237, 26.667, 114.882, 12.331, -17.752, 71.110, -124.552, 0.392, 0.092, -0.078;
5,2.680,0.300, 218.538, -164.371, -15.299, 26.483, 114.924, -0.000, -17.359, 71.117, -124.612, 0.393, 0.007, -0.060;
5,2.690,0.310, 218.797, -163.221, -15.483, 26.299, 114.966, -12.331, -16.966, 71.040, -124.655, 0.393, -0.077, -0.043;
5,2.700,0.320, 219.054, -162.070, -15.791, 26.115, 115.008, -24.629, -16.572, 70.877, -124.680, 0.394, -0.162, -0.025;
5,2.710,0.330, 219.308, -160.919, -16.220, 25.931, 115.049, -36.859, -16.178, 70.631, -124.687, 0.394, -0.247, -0.007;
5,2.720,0.340, 219.560, -159.767, -16.770, 25.747, 115.089, -48.988, -15.784, 70.299, -124.675, 0.394, -0.332, 0.012;
5,2.730,0.350, 219.809, -158.614, -17.439, 25.563, 115.130, -60.983, -15.390, 69.883, -124.642, 0.394, -0.416, 0.032;
5,2.740,0.360, 220.056, -157.461, -18.225, 25.378, 115.170, -72.810, -14.995, 69.382, -124.588, 0.395, -0.500, 0.054;
5,2.750,0.370, 220.300, -156.307, -19.127, 25.194, 115.209, -84.438, -14.600, 68.798, -124.511, 0.395, -0.584, 0.077;
5,2.760,0.380, 220.541, -155.153, -20.142, 25.009, 115.248, -95.835, -14.205, 68.131, -124.409, 0.395, -0.667, 0.102;
5,2.770,0.390, 220.779, -153.997, -21.267, 24.824, 115.287, -106.969, -13.809, 67.382, -124.281, 0.395, -0.749, 0.129;
5,2.780,0.400, 221.014, -152.842, -22.499, 24.640, 115.325, -117.810, -13.414, 66.552, -124.123, 0.396, -0.830, 0.157;
5,2.790,0.410, 221.245, -151.685, -23.835, 24.455, 115.362, -128.328, -13.018, 65.643, -123.936, 0.396, -0.909, 0.188;
5,2.800,0.420, 221.473, -150.528, -25.272, 24.270, 115.399, -138.494, -12.622, 64.655, -123.716, 0.396, -0.987, 0.220;
5,2.810,0.430, 221.698, -149.370, -26.805, 24.085, 115.436, -148.280, -12.226, 63.593, -123.461, 0.396, -1.063, 0.254;
5,2.820,0.440, 221.919, -148.212, -28.430, 23.899, 115.472, -157.660, -11.830, 62.457, -123.171, 0.396, -1.135, 0.291;
5,2.830,0.450, 222.137, -147.053, -30.144, 23.714, 115.507, -166.608, -11.434, 61.252, -122.842, 0.396, -1.206, 0.329;
5,2.840,0.460, 222.352, -145.894, -31.940, 23.529, 115.542, -175.099, -11.038, 59.980, -122.473, 0.396, -1.272, 0.369;
5,2.850,0.470, 222.563, -144.734, -33.815, 23.343, 115.576, -183.111, -10.641, 58.644, -122.063, 0.396, -1.335, 0.410;
5,2.860,0.480, 222.771, -143.573, -35.764, 23.157, 115.610, -190.620, -10.245, 57.250, -121.610, 0.396, -1.394, 0.453;
5,2.870,0.490, 222.975, -142.412, -37.780, 22.972, 115.643, -197.607, -9.849, 55.801, -121.114, 0.396, -1.449, 0.496;
5,2.880,0.500, 223.176, -141.251, -39.859, 22.786, 115.676, -204.052, -9.453, 54.302, -120.574, 0.396, -1.499, 0.540;
5,2.890,0.510, 223.373, -140.089, -41.995, 22.600, 115.708, -209.938, -9.057, 52.759, -119.990, 0.396, -1.544, 0.585;
5,2.900,0.520, 223.568, -138.926, -44.182, 22.414, 115.740, -215.249, -8.661, 51.176, -119.361, 0.396, -1.583, 0.629;
5,2.910,0.530, 223.759, -137.764, -46.414, 22.228, 115.771, -219.970, -8.265, 49.559, -118.688, 0.396, -1.617, 0.673;
5,2.920,0.540, 223.947, -136.601, -48.685, 22.042, 115.801, -224.087, -7.869, 47.913, -117.971, 0.396, -1.646, 0.717;
5,2.930,0.550, 224.133, -135.438, -50.988, 21.856, 115.832, -227.591, -7.474, 46.245, -117.212, 0.396, -1.668, 0.759;
5,2.940,0.560, 224.316, -134.275, -53.317, 21.670, 115.861, -230.471, -7.078, 44.559, -116.412, 0.395, -1.686, 0.800;
5,2.950,0.570, 224.496, -133.111, -55.666, 21.484, 115.891, -232.719, -6.683, 42.862, -115.573, 0.395, -1.697, 0.839;
5,2.960,0.580, 224.674, -131.948, -58.028, 21.298, 115.919, -234.329, -6.288, 41.159, -114.696, 0.395, -1.703, 0.877;
5,2.970,0.590, 224.850, -130.784, -60.397, 21.112, 115.948, -235.297, -5.894, 39.456, -113.785, 0.395, -1.703, 0.911;
5,2.980,0.600, 224.637, -131.943, -60.396, -20.925, -115.976, 0.000, -6.288, 39.474, -113.839, -0.394, 0.018, -0.054;
5,2.990,0.610, 224.422, -133.101, -60.396, -21.111, -115.942, 0.000, -6.683, 39.490, -113.889, -0.395, 0.017, -0.050;
5,3.000,0.620, 224.205, -134.259, -60.396, -21.296, -115.907, 0.000, -7.078, 39.506, -113.936, -0.395, 0.015, -0.047;
5,3.010,0.630, 223.986, -135.417, -60.396, -21.481, -115.873, 0.000, -7.473, 39.520, -113.978, -0.395, 0.014, -0.043;
5,3.020,0.640, 223.765, -136.574, -60.396, -21.667, -115.838, 0.000, -7.869, 39.532, -114.017, -0.396, 0.013, -0.039;
5,3.030,0.650, 223.543, -137.731, -60.396, -21.852, -115.802, 0.000, -8.265, 39.544, -114.053, -0.396, 0.012, -0.035;
5,3.040,0.660, 223.319, -138.888, -60.396, -22.037, -115.767, 0.000, -8.661, 39.554, -114.084, -0.396, 0.010, -0.031;
5,3.050,0.670, 223.092, -140.045, -60.396, -22.222, -115.731, 0.000, -9.057, 39.563, -114.111, -0.396, 0.009, -0.028;
5,3.060,0.680, 222.864, -141.201, -60.396, -22.407, -115.695, 0.000, -9.453, 39.571, -114.135, -0.396, 0.008, -0.024;
5,3.070,0.690, 222.634, -142.356, -60.396, -22.592, -115.658, 0.000, -9.850, 39.577, -114.155, -0.397, 0.007, -0.020;
5,3.080,0.700, 222.403, -143.512, -60.396, -22.777, -115.621, 0.000, -10.247, 39.583, -114.171, -0.397, 0.005, -0.016;
5,3.090,0.710, 222.169, -144.667, -60.396, -22.962, -115.584, 0.000, -10.644, 39.587, -114.184, -0.397, 0.004, -0.012;
5,3.100,0.720, 221.934, -145.821, -60.396, -23.147, -115.547, 0.000, -11.041, 39.589, -114.192, -0.397, 0.003, -0.009;
5,3.110,0.730, 221.696, -146.975, -60.396, -23.331, -115.509, 0.000, -11.437, 39.591, -114.197, -0.397, 0.002, -0.005;
5,3.120,0.740, 221.457, -148.129, -60.396, -23.516, -115.471, 0.000, -11.834, 39.591, -114.198, -0.397, 0.000, -0.001;
5,3.130,0.750, 221.216, -149.283, -60.396, -23.701, -115.433, 0.000, -12.231, 39.590, -114.195, -0.397, -0.001, 0.003;
5,3.140,0.760, 220.973, -150.436, -60.396, -23.885, -115.395, 0.000, -12.628, 39.588, -114.188, -0.397, -0.002, 0.007;
5,3.150,0.770, 220.728, -151.589, -60.396, -24.070, -115.356, 0.000, -13.025, 39.585, -114.178, -0.397, -0.003, 0.010;
5,3.160,0.780, 220.482, -152.741, -60.396, -24.254, -115.317, 0.000, -13.422, 39.580, -114.163, -0.397, -0.005, 0.014;
5,3.170,0.790, 220.234, -153.893, -60.396, -24.439, -115.277, 0.000, -13.819, 39.574, -114.145, -0.397, -0.006, 0.018;
5,3.180,0.800, 219.983, -155.045, -60.396, -24.623, -115.237, 0.000, -14.216, 39.567, -114.123, -0.397, -0.007, 0.022;
5,3.190,0.810, 219.731, -156.196, -60.396, -24.807, -115.197, 0.000, -14.612, 39.559, -114.098, -0.396, -0.008, 0.026;
5,3.200,0.820, 219.477, -157.347, -60.396, -24.991, -115.157, 0.000, -15.008, 39.549, -114.068, -0.396, -0.010, 0.030;
5,3.210,0.830, 219.221, -158.497, -60.396, -25.175, -115.116, 0.000, -15.404, 39.538, -114.035, -0.396, -0.011, 0.033;
5,3.220,0.840, 218.964, -159.647, -60.396, -25.360, -115.075, 0.000, -15.800, 39.526, -113.998, -0.396, -0.012, 0.037;
5,3.230,0.850, 218.704, -160.797, -60.396, -25.544, -115.034, 0.000, -16.196, 39.513, -113.957, -0.396, -0.013, 0.041;
5,3.240,0.860, 218.443, -161.946, -60.396, -25.728, -114.993, 0.000, -16.591, 39.498, -113.912, -0.395, -0.015, 0.045;
5,3.250,0.870, 218.180, -163.095, -60.396, -25.911, -114.951, 0.000, -16.986, 39.482, -113.863, -0.395, -0.016, 0.049;
5,3.260,0.880, 217.915, -164.244, -60.396, -26.095, -114.909, 0.000, -17.381, 39.465, -113.811, -0.395, -0.017, 0.052;
5,3.270,0.890, 217.648, -165.392, -60.396, -26.279, -114.866, 0.000, -17.775, 39.446, -113.755, -0.394, -0.018, 0.056;
5,3.280,0.900, 217.379, -166.539, -60.396, -26.463, -114.824, 0.000, -18.169, 39.427, -113.695, -0.394, -0.020, 0.060;
5,3.290,0.910, 217.109, -167.687, -60.396, -26.646, -114.781, 0.000, -18.562, 39.406, -113.631, -0.393, -0.021, 0.064;
5,3.300,0.920, 216.836, -168.833, -60.396, -26.830, -114.737, 0.000, -18.955, 39.383, -113.564, -0.393, -0.022, 0.068;
5,3.310,0.930, 216.562, -169.980, -60.396, -27.013, -114.694, 0.000, -19.348, 39.360, -113.492, -0.393, -0.024, 0.071;
5,3.320,0.940, 216.286, -171.126, -60.396, -27.197, -114.650, 0.000, -19.740, 39.335, -113.417, -0.392, -0.025, 0.075;
5,3.330,0.950, 216.008, -172.271, -60.396, -27.380, -114.606, 0.000, -20.132, 39.309, -113.338, -0.392, -0.026, 0.079;
5,3.340,0.960, 215.729, -173.416, -60.396, -27.563, -114.561, 0.000, -20.523, 39.281, -113.256, -0.391, -0.028, 0.083;
5,3.350,0.970, 215.447, -174.561, -60.396, -27.747, -114.517, 0.000, -20.913, 39.252, -113.169, -0.391, -0.029, 0.087;
5,3.360,0.980, 215.164, -175.705, -60.396, -27.930, -114.472, 0.000, -21.303, 39.222, -113.079, -0.390, -0.030, 0.090;
5,3.370,0.990, 214.878, -176.849, -60.396, -28.113, -114.426, 0.000, -21.692, 39.190, -112.985, -0.389, -0.032, 0.094;
5,3.380,1.000, 214.591, -177.992, -60.396, -28.296, -114.381, 0.000, -22.081, 39.158, -112.887, -0.389, -0.033, 0.098;
5,3.390,1.010, 214.302, -179.135, -60.396, -28.479, -114.335, 0.000, -22.469, 39.123, -112.785, -0.388, -0.034, 0.102;
5,3.400,1.020, 214.012, -180.278, -60.396, -28.662, -114.288, 0.000, -22.857, 39.088, -112.679, -0.387, -0.036, 0.106;
5,3.410,1.030, 213.719, -181.420, -60.396, -28.844, -114.242, 0.000, -23.243, 39.051, -112.570, -0.387, -0.037, 0.109;
5,3.420,1.040, 213.425, -182.561, -60.395, -29.027, -114.195, 0.000, -23.629, 39.013, -112.457, -0.386, -0.038, 0.113;
5,3.430,1.050, 213.128, -183.702, -60.395, -29.210, -114.148, 0.000, -24.015, 38.973, -112.340, -0.385, -0.040, 0.117;
5,3.440,1.060, 212.830, -184.843, -60.395, -29.392, -114.101, 0.000, -24.399, 38.932, -112.219, -0.385, -0.041, 0.121;
5,3.450,1.070, 212.531, -185.983, -60.395, -29.575, -114.053, 0.000, -24.783, 38.889, -112.095, -0.384, -0.043, 0.124;
5,3.460,1.080, 212.229, -187.122, -60.395, -29.757, -114.005, 0.000, -25.166, 38.845, -111.967, -0.383, -0.044, 0.128;
5,3.470,1.090, 211.925, -188.262, -60.395, -29.940, -113.957, 0.000, -25.548, 38.800, -111.835, -0.382, -0.045, 0.132;
5,3.480,1.100, 211.620, -189.400, -60.395, -30.122, -113.908, 0.000, -25.930, 38.753, -111.699, -0.381, -0.047, 0.136;
5,3.490,1.110, 211.313, -190.539, -60.395, -30.304, -113.859, 0.000, -26.310, 38.705, -111.559, -0.380, -0.048, 0.140;
5,3.500,1.120, 211.004, -191.676, -60.395, -30.486, -113.810, 0.000, -26.690, 38.655, -111.415, -0.380, -0.050, 0.143;
5,3.510,1.130, 210.693, -192.814, -60.394, -30.668, -113.761, 0.000, -27.068, 38.604, -111.268, -0.379, -0.051, 0.147;
5,3.520,1.140, 210.380, -193.950, -60.394, -30.850, -113.711, 0.000, -27.446, 38.552, -111.117, -0.378, -0.053, 0.151;
5,3.530,1.150, 210.066, -195.087, -60.394, -31.032, -113.661, 0.000, -27.823, 38.497, -110.962, -0.377, -0.054, 0.155;
5,3.540,1.160, 209.749, -196.222, -60.394, -31.214, -113.610, 0.000, -28.199, 38.442, -110.804, -0.376, -0.056, 0.159;
5,3.550,1.170, 209.431, -197.358, -60.394, -31.396, -113.560, 0.000, -28.574, 38.385, -110.641, -0.375, -0.057, 0.162;
5,3.560,1.180, 209.111, -198.492, -60.394, -31.577, -113.509, 0.000, -28.948, 38.326, -110.475, -0.374, -0.059, 0.166;
% Robot velocity: 80.000, Arc radius: 500, Leg fase: 2
5,3.570,0.000, 210.289, -198.849, -57.660, 32.000, 113.600, 235.619, -28.865, 39.926, -110.702, 0.370, 1.671, -1.033;
5,3.580,0.010, 210.577, -197.698, -55.327, 31.816, 113.646, 235.297, -28.493, 41.598, -111.702, 0.371, 1.672, -1.000;
5,3.590,0.020, 210.863, -196.547, -53.007, 31.632, 113.692, 234.329, -28.121, 43.266, -112.666, 0.372, 1.669, -0.964;
5,3.600,0.030, 211.148, -195.396, -50.706, 31.448, 113.738, 232.719, -27.748, 44.927, -113.593, 0.373, 1.660, -0.927;
5,3.610,0.040, 211.431, -194.245, -48.431, 31.263, 113.784, 230.471, -27.374, 46.573, -114.481, 0.374, 1.647, -0.888;
5,3.620,0.050, 211.713, -193.094, -46.187, 31.079, 113.829, 227.591, -26.998, 48.202, -115.328, 0.375, 1.629, -0.847;
5,3.630,0.060, 211.995, -191.943, -43.980, 30.895, 113.874, 224.087, -26.622, 49.808, -116.134, 0.376, 1.605, -0.806;
5,3.640,0.070, 212.275, -190.792, -41.817, 30.711, 113.919, 219.970, -26.245, 51.385, -116.898, 0.377, 1.577, -0.764;
5,3.650,0.080, 212.554, -189.642, -39.704, 30.527, 113.964, 215.249, -25.867, 52.929, -117.619, 0.378, 1.544, -0.721;
5,3.660,0.090, 212.833, -188.491, -37.646, 30.343, 114.009, 209.938, -25.488, 54.434, -118.297, 0.379, 1.506, -0.678;
5,3.670,0.100, 213.111, -187.341, -35.649, 30.159, 114.053, 204.052, -25.108, 55.897, -118.932, 0.380, 1.463, -0.635;
5,3.680,0.110, 213.389, -186.192, -33.718, 29.975, 114.098, 197.607, -24.727, 57.313, -119.526, 0.381, 1.415, -0.593;
5,3.690,0.120, 213.666, -185.042, -31.858, 29.791, 114.142, 190.620, -24.346, 58.676, -120.077, 0.382, 1.364, -0.552;
5,3.700,0.130, 213.943, -183.893, -30.076, 29.607, 114.187, 183.111, -23.963, 59.984, -120.588, 0.382, 1.308, -0.511;
5,3.710,0.140, 214.219, -182.745, -28.375, 29.423, 114.231, 175.099, -23.580, 61.232, -121.060, 0.383, 1.248, -0.472;
5,3.720,0.150, 214.495, -181.596, -26.760, 29.239, 114.275, 166.608, -23.196, 62.417, -121.494, 0.384, 1.185, -0.434;
5,3.730,0.160, 214.770, -180.448, -25.236, 29.055, 114.319, 157.660, -22.811, 63.536, -121.892, 0.385, 1.119, -0.398;
5,3.740,0.170, 215.044, -179.300, -23.808, 28.872, 114.363, 148.280, -22.426, 64.585, -122.255, 0.385, 1.049, -0.363;
5,3.750,0.180, 215.319, -178.152, -22.478, 28.688, 114.407, 138.494, -22.040, 65.563, -122.586, 0.386, 0.977, -0.330;
5,3.760,0.190, 215.592, -177.004, -21.251, 28.504, 114.451, 128.328, -21.653, 66.466, -122.885, 0.387, 0.903, -0.300;
5,3.770,0.200, 215.865, -175.856, -20.130, 28.321, 114.495, 117.810, -21.265, 67.294, -123.156, 0.388, 0.827, -0.271;
5,3.780,0.210, 216.138, -174.708, -19.119, 28.137, 114.538, 106.969, -20.877, 68.043, -123.399, 0.388, 0.750, -0.243;
5,3.790,0.220, 216.409, -173.560, -18.220, 27.953, 114.582, 95.835, -20.488, 68.713, -123.617, 0.389, 0.670, -0.218;
5,3.800,0.230, 216.680, -172.413, -17.435, 27.770, 114.625, 84.438, -20.099, 69.303, -123.811, 0.389, 0.590, -0.194;
5,3.810,0.240, 216.949, -171.265, -16.768, 27.586, 114.669, 72.810, -19.709, 69.812, -123.983, 0.390, 0.509, -0.172;
5,3.820,0.250, 217.218, -170.116, -16.219, 27.402, 114.712, 60.983, -19.318, 70.238, -124.134, 0.390, 0.426, -0.151;
5,3.830,0.260, 217.485, -168.968, -15.790, 27.219, 114.755, 48.988, -18.927, 70.582, -124.266, 0.391, 0.343, -0.132;
5,3.840,0.270, 217.751, -167.819, -15.483, 27.035, 114.798, 36.859, -18.536, 70.842, -124.379, 0.391, 0.260, -0.113;
5,3.850,0.280, 218.015, -166.670, -15.299, 26.851, 114.840, 24.629, -18.144, 71.018, -124.474, 0.392, 0.176, -0.095;
5,3.860,0.290, 218.278, -165.521, -15.237, 26.667, 114.882, 12.331, -17.752, 71.110, -124.552, 0.392, 0.092, -0.078;
